,진료년도,상병구분,시도,SIGUNGU_NM,SIGUNGU_CD,성별,환자수,입내원일수,요양급여비용총액
3173,2023,치매,대구,대구남구,22040,여,3456,124256,10789348260
3174,2023,치매,대구,대구동구,22020,남,2412,39927,2942441260
3175,2023,치매,대구,대구동구,22020,여,6395,134377,9527867950
3176,2023,치매,대구,대구북구,22050,남,1811,53914,4611369390
3177,2023,치매,대구,대구북구,22050,여,5178,149700,12257491750
3178,2023,치매,대구,대구서구,22030,남,1009,55571,4779649350
3179,2023,치매,대구,대구서구,22030,여,2766,194386,16174136220
3180,2023,치매,대구,대구수성구,22060,남,1377,39076,3400997910
3181,2023,치매,대구,대구수성구,22060,여,3658,142165,12125387380
3182,2023,치매,대구,대구중구,22010,남,749,5840,435039950
3183,2023,치매,대구,대구중구,22010,여,1532,17272,1307759010
3184,2023,치매,대구,대구달서구,22070,남,2912,50675,4345795330
3185,2023,치매,대구,대구달서구,22070,여,6305,162361,13186029410
3186,2023,치매,대구,대구달성군,22510,남,605,44049,3604469240
3187,2023,치매,대구,대구달성군,22510,여,1680,139544,11337161130
3188,2023,치매,대구,대구군위군,22520,남,71,191,5056870
3189,2023,치매,대구,대구군위군,22520,여,216,612,17300830
3190,2023,치매,광주,광주동구,24010,남,1288,50999,4758234470
3191,2023,치매,광주,광주동구,24010,여,2697,165453,14373496130
3192,2023,치매,광주,광주북구,24040,남,2285,102171,9023826310
3193,2023,치매,광주,광주북구,24040,여,6042,323001,27615488530
3194,2023,치매,광주,광주서구,24020,남,717,35567,3011567020
3195,2023,치매,광주,광주서구,24020,여,1917,139654,11689100200
3196,2023,치매,광주,광주광산구,24050,남,2069,127122,11127699230
3197,2023,치매,광주,광주광산구,24050,여,4497,379405,32172451030
3198,2023,치매,광주,광주남구,24030,남,913,54400,4651551620
3199,2023,치매,광주,광주남구,24030,여,2139,182291,15592109810
3200,2023,치매,대전,대전유성구,25040,남,840,40150,3493865290
3201,2023,치매,대전,대전유성구,25040,여,2217,126893,10671125040
3202,2023,치매,대전,대전대덕구,25050,남,1239,13527,1128205850
3203,2023,치매,대전,대전대덕구,25050,여,1684,25428,1817649960
3204,2023,치매,대전,대전서구,25030,남,1628,27141,2152957850
3205,2023,치매,대전,대전서구,25030,여,4408,98611,7486188770
3206,2023,치매,대전,대전동구,25010,남,1115,55488,4590690330
3207,2023,치매,대전,대전동구,25010,여,2868,180546,14807242660
3208,2023,치매,대전,대전중구,25020,남,1712,35203,3005756120
3209,2023,치매,대전,대전중구,25020,여,3977,105680,8535421430
3210,2023,치매,울산,울산남구,26020,남,1531,64038,5384996550
3211,2023,치매,울산,울산남구,26020,여,3926,234623,19263506010
3212,2023,치매,울산,울산동구,26030,남,545,22459,1992902170
3213,2023,치매,울산,울산동구,26030,여,1125,79343,6710656530
3214,2023,치매,울산,울산중구,26010,남,947,15336,1219571030
3215,2023,치매,울산,울산중구,26010,여,2103,63301,5079935610
3216,2023,치매,울산,울산북구,26040,남,451,25846,2102349850
3217,2023,치매,울산,울산북구,26040,여,1364,107925,8611923750
3218,2023,치매,울산,울산울주군,26510,남,428,44892,4030825590
3219,2023,치매,울산,울산울주군,26510,여,1273,153288,13010866210
3220,2023,치매,경기,가평군,31570,남,310,1959,133359110
3221,2023,치매,경기,가평군,31570,여,584,2130,100663030
3222,2023,치매,경기,양평군,31580,남,810,16664,1266659530
3223,2023,치매,경기,양평군,31580,여,2072,42765,2847689900
3224,2023,치매,경기,연천군,31550,남,214,1461,98091860
3225,2023,치매,경기,연천군,31550,여,550,3723,240589660
3226,2023,치매,경기,광명시,31060,남,871,12059,1103574730
3227,2023,치매,경기,광명시,31060,여,1801,44790,3976715480
3228,2023,치매,경기,동두천시,31080,남,482,25386,2222064420
3229,2023,치매,경기,동두천시,31080,여,1102,80076,6852681480
3230,2023,치매,경기,부천시,31050,남,2902,90662,7976138320
3231,2023,치매,경기,부천시,31050,여,6595,207153,17398877590
3232,2023,치매,경기,부천소사구,31050,남,330,4848,469025790
3233,2023,치매,경기,부천소사구,31050,여,738,7384,687216060
3234,2023,치매,경기,부천오정구,31050,남,313,2886,259910720
3235,2023,치매,경기,부천오정구,31050,여,1033,8645,736733580
3236,2023,치매,경기,부천원미구,31050,남,854,4258,347195890
3237,2023,치매,경기,부천원미구,31050,여,1975,9583,793267280
3238,2023,치매,경기,성남수정구,31021,남,597,21650,1986576990
3239,2023,치매,경기,성남수정구,31021,여,1293,47219,4138374070
3240,2023,치매,경기,성남중원구,31022,남,392,6755,515345190
3241,2023,치매,경기,성남중원구,31022,여,993,26604,2108075080
3242,2023,치매,경기,성남분당구,31023,남,2707,23626,2271962350
3243,2023,치매,경기,성남분당구,31023,여,6226,63189,5312875950
3244,2023,치매,경기,수원권선구,31012,남,406,11639,1182997030
3245,2023,치매,경기,수원권선구,31012,여,1020,26384,2215335900
3246,2023,치매,경기,수원장안구,31011,남,849,16153,1479040590
3247,2023,치매,경기,수원장안구,31011,여,2204,57836,5323442150
3248,2023,치매,경기,수원팔달구,31013,남,1858,14940,1191104770
3249,2023,치매,경기,수원팔달구,31013,여,4262,53270,3934732070
3250,2023,치매,경기,수원영통구,31014,남,1401,23943,2204314270
3251,2023,치매,경기,수원영통구,31014,여,3389,70226,5931733480
3252,2023,치매,경기,안양만안구,31041,남,1076,13342,1078054270
3253,2023,치매,경기,안양만안구,31041,여,2544,38838,2946172270
3254,2023,치매,경기,안양동안구,31042,남,713,3676,398086490
3255,2023,치매,경기,안양동안구,31042,여,1622,7443,668236860
3256,2023,치매,경기,의정부시,31030,남,3010,24612,1948215780
3257,2023,치매,경기,의정부시,31030,여,6276,60649,4501068290
3258,2023,치매,경기,과천시,31110,남,49,154,4969210
3259,2023,치매,경기,과천시,31110,여,128,441,13241110
3260,2023,치매,경기,구리시,31120,남,926,11246,1162196540
3261,2023,치매,경기,구리시,31120,여,1945,34255,3185689510
3262,2023,치매,경기,안산단원구,31092,남,1461,34865,3150352280
3263,2023,치매,경기,안산단원구,31092,여,3668,105207,8701123090
3264,2023,치매,경기,안산상록구,31091,남,1052,21844,1935693430
3265,2023,치매,경기,안산상록구,31091,여,2935,72241,5639848070
3266,2023,치매,경기,평택시,31070,남,1729,27129,2316193460
3267,2023,치매,경기,평택시,31070,여,3996,64123,5363857810
3268,2023,치매,경기,하남시,31180,남,352,7056,577110840
3269,2023,치매,경기,하남시,31180,여,990,25552,2078110650
3270,2023,치매,경기,군포시,31160,남,778,10630,787173780
3271,2023,치매,경기,군포시,31160,여,1818,31825,2268852840
3272,2023,치매,경기,남양주시,31130,남,2441,33889,2314161530
3273,2023,치매,경기,남양주시,31130,여,6105,116533,7925735170
3274,2023,치매,경기,의왕시,31170,남,462,20136,1834245760
3275,2023,치매,경기,의왕시,31170,여,1131,52668,4543877500
3276,2023,치매,경기,시흥시,31150,남,1475,37752,3233538590
3277,2023,치매,경기,시흥시,31150,여,3752,118203,9523117410
3278,2023,치매,경기,오산시,31140,남,623,8822,678833650
3279,2023,치매,경기,오산시,31140,여,1735,25629,1848643080
3280,2023,치매,경기,고양덕양구,31101,남,1477,31378,2633157350
3281,2023,치매,경기,고양덕양구,31101,여,3914,71957,5160266030
3282,2023,치매,경기,고양일산서구,31104,남,1087,25526,2435115390
3283,2023,치매,경기,고양일산서구,31104,여,2094,63788,6136350790
3284,2023,치매,경기,고양일산동구,31103,남,2622,43713,3860248630
3285,2023,치매,경기,고양일산동구,31103,여,6703,119857,9948631640
3286,2023,치매,경기,용인기흥구,31192,남,1274,51651,4849705080
3287,2023,치매,경기,용인기흥구,31192,여,2518,126152,11645641480
3288,2023,치매,경기,용인수지구,31193,남,441,5754,475153930
3289,2023,치매,경기,용인수지구,31193,여,1127,18140,1396407850
3290,2023,치매,경기,용인처인구,31191,남,587,9847,957214650
3291,2023,치매,경기,용인처인구,31191,여,1529,34101,2972101850
3292,2023,치매,경기,이천시,31210,남,582,27723,2307538180
3293,2023,치매,경기,이천시,31210,여,1286,58727,4717201670
3294,2023,치매,경기,파주시,31200,남,1884,73663,6252199750
3295,2023,치매,경기,파주시,31200,여,4284,167510,13421351020
3296,2023,치매,경기,김포시,31230,남,1582,21349,1735035890
3297,2023,치매,경기,김포시,31230,여,3731,55347,4115396640
3298,2023,치매,경기,안성시,31220,남,781,18347,1394208910
3299,2023,치매,경기,안성시,31220,여,2159,66687,4862636580
3300,2023,치매,경기,화성시,31240,남,1404,23674,1873954230
3301,2023,치매,경기,화성시,31240,여,3386,72113,5310957050
3302,2023,치매,경기,광주시,31250,남,764,17401,1513478010
3303,2023,치매,경기,광주시,31250,여,1926,49224,3897550660
3304,2023,치매,경기,양주시,31260,남,848,36946,2868915660
3305,2023,치매,경기,양주시,31260,여,2122,72311,5245600890
3306,2023,치매,경기,포천시,31270,남,567,6151,441300150
3307,2023,치매,경기,포천시,31270,여,1398,15275,1066204730
3308,2023,치매,경기,여주시,31280,남,542,15340,1163180920
3309,2023,치매,경기,여주시,31280,여,1339,60265,4638397170
3310,2023,치매,강원,고성군,32600,남,21,74,518750
3311,2023,치매,강원,고성군,38540,남,21,74,518750
3312,2023,치매,강원,고성군,32600,여,61,211,1673510
3313,2023,치매,강원,고성군,38540,여,61,211,1673510
3314,2023,치매,강원,양구군,32580,남,33,125,3318710
3315,2023,치매,강원,양구군,32580,여,138,648,16422920
3316,2023,치매,강원,양양군,32610,남,17,50,339230
3317,2023,치매,강원,양양군,32610,여,61,198,1899920
3318,2023,치매,강원,영월군,32530,남,178,639,16009320
3319,2023,치매,강원,영월군,32530,여,459,2002,59795140
3320,2023,치매,강원,인제군,32590,남,22,113,4283440
3321,2023,치매,강원,인제군,32590,여,39,148,3500330
3322,2023,치매,강원,정선군,32550,남,28,124,5698380
3323,2023,치매,강원,정선군,32550,여,93,638,17984830
3324,2023,치매,강원,철원군,32560,남,150,3588,246014000
3325,2023,치매,강원,철원군,32560,여,380,12967,887213910
3326,2023,치매,강원,평창군,32540,남,168,2708,198618490
3327,2023,치매,강원,평창군,32540,여,408,5426,394837410
3328,2023,치매,강원,홍천군,32510,남,228,3203,198313390
3329,2023,치매,강원,홍천군,32510,여,623,11881,799518650
3330,2023,치매,강원,화천군,32570,남,20,70,1262580
3331,2023,치매,강원,화천군,32570,여,46,139,2480240
3332,2023,치매,강원,횡성군,32520,남,257,1813,130467400
3333,2023,치매,강원,횡성군,32520,여,662,4692,208924040
3334,2023,치매,강원,강릉시,32030,남,1088,9298,619800280
3335,2023,치매,강원,강릉시,32030,여,2575,17246,939698980
3336,2023,치매,강원,동해시,32040,남,432,7997,715234120
3337,2023,치매,강원,동해시,32040,여,1118,31228,2613920940
3338,2023,치매,강원,속초시,32060,남,380,7445,612361440
3339,2023,치매,강원,속초시,32060,여,1111,22115,1734148780
3340,2023,치매,강원,원주시,32020,남,1461,17167,1548875500
3341,2023,치매,강원,원주시,32020,여,3506,46188,3867158300
3342,2023,치매,강원,춘천시,32010,남,1297,26182,2108039100
3343,2023,치매,강원,춘천시,32010,여,3002,74692,5855178520
3344,2023,치매,강원,태백시,32050,남,147,1021,77328270
3345,2023,치매,강원,태백시,32050,여,387,3813,220891560
3346,2023,치매,강원,삼척시,32070,남,306,2830,167486220
3347,2023,치매,강원,삼척시,32070,여,796,8074,471565390
3348,2023,치매,충북,괴산군,33560,남,235,881,78014910
3349,2023,치매,충북,괴산군,33560,여,580,2128,145647920
3350,2023,치매,충북,단양군,33580,남,101,4411,335276880
3351,2023,치매,충북,단양군,33580,여,256,12020,869185590
3352,2023,치매,충북,보은군,33520,남,271,6539,525705210
3353,2023,치매,충북,보은군,33520,여,608,17177,1382717010
3354,2023,치매,충북,영동군,33540,남,415,12361,1022105790
3355,2023,치매,충북,영동군,33540,여,1055,48599,3981907800
3356,2023,치매,충북,옥천군,33530,남,388,7383,628776730
3357,2023,치매,충북,옥천군,33530,여,1007,23280,1988151850
3358,2023,치매,충북,음성군,33570,남,407,4326,344932730
3359,2023,치매,충북,음성군,33570,여,1014,9754,567471210
3360,2023,치매,충북,진천군,33550,남,322,4724,356332750
3361,2023,치매,충북,진천군,33550,여,890,17846,1367373140
3362,2023,치매,충북,증평군,33590,남,264,3422,173352890
3363,2023,치매,충북,증평군,33590,여,623,10907,601493710
3364,2023,치매,충북,청주상당구,33041,남,989,6962,402134720
3365,2023,치매,충북,청주상당구,33041,여,2400,15674,726882600
3366,2023,치매,충북,청주흥덕구,33043,남,836,5639,378777250
3367,2023,치매,충북,청주흥덕구,33043,여,2077,19173,1221062790
3368,2023,치매,충북,청주청원구,33044,남,684,7202,552993270
3369,2023,치매,충북,청주청원구,33044,여,1844,18477,1222393250
3370,2023,치매,충북,청주서원구,33042,남,1157,21932,1884021980
3371,2023,치매,충북,청주서원구,33042,여,2840,73782,5765939570
3372,2023,치매,충북,충주시,33020,남,1129,27783,2203038100
3373,2023,치매,충북,충주시,33020,여,2684,97062,7446007270
3374,2023,치매,충북,제천시,33030,남,781,13677,1108307410
3375,2023,치매,충북,제천시,33030,여,1899,46704,3550475530
3376,2023,치매,충남,금산군,34510,남,592,11985,934551080
3377,2023,치매,충남,금산군,34510,여,1407,43922,3440416260
3378,2023,치매,충남,부여군,34530,남,866,26573,2255651760
3379,2023,치매,충남,부여군,34530,여,1984,67467,5610427820
3380,2023,치매,충남,서천군,34540,남,620,32297,2459362220
3381,2023,치매,충남,서천군,34540,여,1251,70932,5388561990
3382,2023,치매,충남,예산군,34570,남,587,5510,293532290
3383,2023,치매,충남,예산군,34570,여,1390,13947,717310090
3384,2023,치매,충남,청양군,34550,남,293,9254,688546970
3385,2023,치매,충남,청양군,34550,여,704,24930,1863995930
3386,2023,치매,충남,홍성군,34560,남,1034,23417,1905396010
3387,2023,치매,충남,홍성군,34560,여,2391,61384,4917052290
3388,2023,치매,충남,태안군,34580,남,248,5145,377144790
3389,2023,치매,충남,태안군,34580,여,701,16991,1235910220
3390,2023,치매,충남,천안서북구,34012,남,1141,23127,1828831740
3391,2023,치매,충남,천안서북구,34012,여,3063,68393,5051478410
3392,2023,치매,충남,천안동남구,34011,남,1686,37364,3341931730
3393,2023,치매,충남,천안동남구,34011,여,3782,102861,8715685150
3394,2023,치매,충남,공주시,34020,남,1067,37728,3090198380
3395,2023,치매,충남,공주시,34020,여,2740,117684,9503559560
3396,2023,치매,충남,보령시,34030,남,474,4169,201508500
3397,2023,치매,충남,보령시,34030,여,1087,11060,530700340
3398,2023,치매,충남,아산시,34040,남,1126,25557,1972259370
3399,2023,치매,충남,아산시,34040,여,2759,80671,6184300710
3400,2023,치매,충남,서산시,34050,남,1067,6946,373516210
3401,2023,치매,충남,서산시,34050,여,2450,23445,1347312760
3402,2023,치매,충남,논산시,34060,남,1277,50379,4082716750
3403,2023,치매,충남,논산시,34060,여,3532,176696,14125931070
3404,2023,치매,충남,계룡시,34070,남,40,5994,505928980
3405,2023,치매,충남,계룡시,34070,여,82,10103,862830220
3406,2023,치매,충남,당진시,34080,남,1117,26654,1856449480
3407,2023,치매,충남,당진시,34080,여,2763,64742,4404325500
3408,2023,치매,전북,고창군,35570,남,689,24149,1789269490
3409,2023,치매,전북,고창군,35570,여,1853,65108,4614586050
3410,2023,치매,전북,무주군,35530,남,190,923,18047220
3411,2023,치매,전북,무주군,35530,여,550,2797,57450800
3412,2023,치매,전북,부안군,35580,남,501,9022,575494160
